user_id,business_id,year,month,day,likes,text
ZUnmsVs1Vdp9_UtG41u7mw,mqqpu_OBoaQmtA4wFfG-Yg,2012,06,06,0,"Not a bad Happy Hour! Cheers! Mike, the bartender, is awesome!!"
ZUnmsVs1Vdp9_UtG41u7mw,Lsy_RA1xk9qHFLzLNWKBww,2014,01,25,0,"Great service and such a cute restaurant!"
ZUnmsVs1Vdp9_UtG41u7mw,I3STZd5iAvUL9MNLF_DUug,2012,12,23,0,"Machaca tacos are pretty damn good!"
jEYu0mMP6aY9NATbzuOcHw,iIjVO7cLD1UEmIO7G05Ujw,2013,01,24,0,"Lots of food, come wih an empty tummy"
jEYu0mMP6aY9NATbzuOcHw,EVbEdWYLE9GDpVG97MGw-w,2012,12,18,0,"Meeting the girls for dinner"
jEYu0mMP6aY9NATbzuOcHw,tcgmfbWugkHI3FRrjlH6lQ,2012,11,05,0,"Burger Monday, the only reason to go to work today"
jEYu0mMP6aY9NATbzuOcHw,tcgmfbWugkHI3FRrjlH6lQ,2012,12,03,0,"burger Monday"
jEYu0mMP6aY9NATbzuOcHw,tcgmfbWugkHI3FRrjlH6lQ,2012,12,17,0,"Burger monday  best lunch deal in town"
jEYu0mMP6aY9NATbzuOcHw,tcgmfbWugkHI3FRrjlH6lQ,2012,12,26,0,"burger Monday"
jEYu0mMP6aY9NATbzuOcHw,tcgmfbWugkHI3FRrjlH6lQ,2013,01,07,0,"Burger Monday, always a great deal."
jEYu0mMP6aY9NATbzuOcHw,tcgmfbWugkHI3FRrjlH6lQ,2013,01,14,0,"burger Monday, still the best Monday deal"
Mq8Su0PZC8D4EaJrLJOhYw,tuIg103yDqCEcTk5J_h8ow,2013,01,18,0,"Fun to see movies w beer!"
9uE0smG2bwgkI95RPj0lPQ,kPorLswaS8h4xy-notLk9Q,2012,01,03,0,"Good for kids 5 and above. Here for the pirate ship exhibit!"
9uE0smG2bwgkI95RPj0lPQ,kPorLswaS8h4xy-notLk9Q,2014,01,01,0,"This place is fantastic for all ages!"
9uE0smG2bwgkI95RPj0lPQ,rNqSjfRM09T-VOjRTAF66g,2014,02,01,0,"Serving dim sum till 3pm on weekends! #phoenixpalace #yelpphx"
c9zDQl4vQg41Pxmc5TpWWQ,nxCRx5_US4XLxufkF6-Tlw,2013,07,29,0,"Great customer service by the CSR (terminal 4 North) on the graveyard/swing shift! Courteous, kept us updated, and offered refreshing ice cold water! A necessity during 100 degree. Thanks v much! Xx"
A0j21z2Q1HGic7jW6e9h7A,HwEDsb1xtRBTuFwATTRjpA,2014,01,15,0,"The Classic Burger for $11.95 is gigantic as the menu says. It must be 1/2lb and delicious!!  If UR going to get your carnivore on, this is the place."
A0j21z2Q1HGic7jW6e9h7A,8E2Uc0Mn4cn_yEY0xFv-9A,2010,09,22,0,"See Mark Settell- Fleet/Internet Manager and ask about their corporate incentive discount. Yes, it really does exist & I received one."
A0j21z2Q1HGic7jW6e9h7A,8E2Uc0Mn4cn_yEY0xFv-9A,2011,08,19,0,"If you're thinking of buying your car off lease, stop in and see Kent Thompson, Finance Mgr. He is vey fair, accommodating and a great guy!!"
A0j21z2Q1HGic7jW6e9h7A,8E2Uc0Mn4cn_yEY0xFv-9A,2012,01,29,0,"If you have problems with a car dealership, sometimes it's easier to come in on a Sunday to work it out."
A0j21z2Q1HGic7jW6e9h7A,ydqbNz2sHENV9XOElwyAYA,2014,07,05,0,"I know $23 might sound excessive to some, but their Lobster Pasta is to die for!!  You have to try it!!!"
A0j21z2Q1HGic7jW6e9h7A,Wnq5to0-jXyh0-_jRZ6VOQ,2014,02,07,1,"This Margarita drink with  Chambord liqueur is only $4.99 during HH 3-7pm"
A0j21z2Q1HGic7jW6e9h7A,eTmy0-h4tTEpfbDVAue0MA,2013,08,30,2,"This is a 'St Louis style' pizza  place, NOT Chicago.  So the pizza is cut into squares (think Edwardo's) and the tomato sauce is sweet.   That said, it's very good"
A0j21z2Q1HGic7jW6e9h7A,u9R0_pvEkl7QGPJYH3j1sg,2012,11,04,0,"Weekend breakfast is served from 6 am till 1 pm. Their Bloody Mary's are $6.00. Nice."
A0j21z2Q1HGic7jW6e9h7A,u9R0_pvEkl7QGPJYH3j1sg,2012,11,04,0,"You've got to love a diner that calls itself Times Square and everyone inside is wearing Bears jerseys and hats. NICE!"
A0j21z2Q1HGic7jW6e9h7A,9vkVY5puIHRfKMgJB4LBnw,2011,07,10,0,"BJs has new Luncheon Specials starting at just $5.95; Mon- Fri 11am-3pm. They're pretty good!"
A0j21z2Q1HGic7jW6e9h7A,9vkVY5puIHRfKMgJB4LBnw,2011,07,10,0,"If you are from the Midwest, do NOT try the Chicago pizzas thinking you'll get something like Lou Malnati's, Giordano's or even Connie's."
A0j21z2Q1HGic7jW6e9h7A,mqqpu_OBoaQmtA4wFfG-Yg,2014,12,20,0,"If you have never had their Chambord Margarita, then you owe it to yourself to try it before you die!!!"
A0j21z2Q1HGic7jW6e9h7A,ho1vUk9R7Ole9aNmX6NMDA,2013,07,14,0,"Still no bag"
A0j21z2Q1HGic7jW6e9h7A,H8RPjZJMrDC7nNcx2S6nHQ,2013,08,09,0,"I'm impressed. Living Spaces is sort of like Z Galleries, Restoration Hardware and the old John M Smyth Homemakers rolled up into one, and the quality seems much better than Ashley or The Dump."
alv_EJkNj1dpMVlwPdmIjQ,GqjC12LAufljzZmMcPSPJw,2013,05,12,0,"Buffet breakfast for mothers day"
alv_EJkNj1dpMVlwPdmIjQ,ErHMVkPstNyefb3ZU_z1Cw,2013,02,25,0,"Soy cheese options for the strictest of eaters...."
cqDBxzGz-fcN9A7IA-7Wdg,kPorLswaS8h4xy-notLk9Q,2015,01,13,0,"Check out the first Friday event for adults, it's the perfect get away!"
cqDBxzGz-fcN9A7IA-7Wdg,gxEkxkqQrrK62DJnXxXDLg,2014,06,14,0,"Always pick Smash over those '5 guys'"
cqDBxzGz-fcN9A7IA-7Wdg,gxEkxkqQrrK62DJnXxXDLg,2014,12,11,0,"Ladies definitely come here looking good.. the manager with the fearless tattoo is FINE!"
cqDBxzGz-fcN9A7IA-7Wdg,Cp-clhAJs3NJRwXpXk_saw,2014,06,05,0,"This place is awesome!"
7M1zIE6OzpySDlqLU6MnEg,kHpXJ2vciumu2KhNHg0hYA,2010,07,31,0,"Request the cotton club room!"
7M1zIE6OzpySDlqLU6MnEg,bRZSm_1UQdmU6QWZfO9h6w,2010,09,25,0,"Get the sunny forest drink. Way worth 3 bucks!"
7M1zIE6OzpySDlqLU6MnEg,8B1TIuaqhaZ7QMEhDUu-Gg,2012,08,04,0,"Don't miss out on their breakfast buzz!!! You won't regret it."
460PoNGmuFFKF4cJ2XQj9A,kHpXJ2vciumu2KhNHg0hYA,2010,09,08,0,"Maniac wings are not that hot"
460PoNGmuFFKF4cJ2XQj9A,-9eNGMp8XiygI8t8QFuFWw,2010,07,09,0,"Chocolate!!!"
460PoNGmuFFKF4cJ2XQj9A,Nc7-nyG_RzXrEqBuxihcgQ,2010,05,29,0,"Mmmm... Pizookie"
460PoNGmuFFKF4cJ2XQj9A,zT45hBptOygpgCddHZRsjA,2010,03,11,0,"Chelsea will be here momentarily!"
460PoNGmuFFKF4cJ2XQj9A,8BG2u8inkqzCb2tm6YlqDw,2010,04,09,0,"Sushi and pizza? Ok. Lol"
i24aQvY6bcOC-pJEvepkgw,kHpXJ2vciumu2KhNHg0hYA,2011,01,14,0,"Thunder Dan"
i24aQvY6bcOC-pJEvepkgw,Bkkwt8E9MHvgCHn4lUFtow,2010,12,01,0,"Larry the bartender is the Man!"
i24aQvY6bcOC-pJEvepkgw,wu5nk3pY1e_ou_Le_U52Sw,2011,12,08,0,"Humboldt Nug & Pakalolo Pinner!!"
i24aQvY6bcOC-pJEvepkgw,6oKZoCI_0ePyzfRqSFMBig,2010,08,26,0,"Great Ahi"
YXQVy-wU71_JkbxbQs1aGw,kHpXJ2vciumu2KhNHg0hYA,2011,01,15,0,"After supercross drinking!"
YXQVy-wU71_JkbxbQs1aGw,kPorLswaS8h4xy-notLk9Q,2011,03,03,0,"Yeah, Yelp Event!!!!!! Its MAD SCIENCE"
YXQVy-wU71_JkbxbQs1aGw,HwEDsb1xtRBTuFwATTRjpA,2010,09,21,0,"Mushroom soup today!"
YXQVy-wU71_JkbxbQs1aGw,JR2ma-JU1CO_xVD_p5-RPw,2011,02,25,0,"Gettin' crabs!"
YXQVy-wU71_JkbxbQs1aGw,j0_DUr3vBXY-JP-b0bf93A,2010,11,08,0,"Love this place, great birthday breakfast."
JhqBexMAPchy6OkTZoV-CQ,kHpXJ2vciumu2KhNHg0hYA,2011,06,16,0,"Rush"
JhqBexMAPchy6OkTZoV-CQ,ymtJtXwsJUClLNDepV1piQ,2011,12,02,0,"Dean Taylor i'm having a martini."
i9WwhhIv6dHZsmkmpDVDkA,kHpXJ2vciumu2KhNHg0hYA,2011,06,25,0,"Happy hour from 3-8, great wings and good draft beer selection"
uOZDRblStne-AVURFR3nqg,kHpXJ2vciumu2KhNHg0hYA,2011,07,12,0,"Pre- game All Star lunch at Majerle's...downtown PHX is JAMMED !!"
uOZDRblStne-AVURFR3nqg,jG1jcAeDw0pZTHCNC5kw_w,2011,02,05,0,"Happy Hour after the Phoenix Open @Grazie..."
uOZDRblStne-AVURFR3nqg,jG1jcAeDw0pZTHCNC5kw_w,2011,02,12,0,"I need a small Toscana, please."
uOZDRblStne-AVURFR3nqg,eJ-bDf7E1ph07vF7WbF8dA,2011,11,13,0,"Tonto Bleu Cheese Burger...nothin' finer."
uOZDRblStne-AVURFR3nqg,o9IvrLWtTt5lCYqO-uiJLg,2010,11,16,0,"BIG DAY in Carefree today, getting a haircut, taking pictures, seeing friends ...dinner at Harold's in Cave Creek to top it off."
uOZDRblStne-AVURFR3nqg,o9IvrLWtTt5lCYqO-uiJLg,2010,12,10,0,"Christmas Light Festival in Carefree tonight with dinner at Pizzafaro's..."
uOZDRblStne-AVURFR3nqg,o9IvrLWtTt5lCYqO-uiJLg,2011,01,13,0,"Late lunch at Harold's  & a haircut with 'The Little Barber Shop' in Carefree."
uOZDRblStne-AVURFR3nqg,o9IvrLWtTt5lCYqO-uiJLg,2011,02,22,0,"Harold's Boot Stompin' Chili, with melted cheese & chips on top...PERFECT for a cool AZ day."
aVVyY0bH3HVMD8C0oJ-AJQ,kHpXJ2vciumu2KhNHg0hYA,2012,03,27,0,"Ore game for the suns Vs spurs blue moon extra oranges :)"
aVVyY0bH3HVMD8C0oJ-AJQ,kne4oWWLq0FFHLA-gWuqoQ,2014,03,21,0,"Steak cheese was good can't really go wrong with the burgers"
ytDfMafA-_kYfLUi3J8xQQ,kHpXJ2vciumu2KhNHg0hYA,2012,04,20,0,"Bad service from an unreasonable bartender. Didn't want tips? Goodnight."
ytDfMafA-_kYfLUi3J8xQQ,NpFtNc51LaZr8Y5_o2wRaw,2012,08,09,0,"For her Birthday, I'm taking Shantay to Texas! (Roadhouse)"
U7NLhaVfOJrHb9XLsZbJnQ,kHpXJ2vciumu2KhNHg0hYA,2012,05,26,0,"Sixers vs Celtics"
U7NLhaVfOJrHb9XLsZbJnQ,Ey1iEY8yAQG5MEBZPQ_niQ,2012,05,18,0,"Hotel #2 of 3 in our three night stay for Yelp Spring Break!"
U7NLhaVfOJrHb9XLsZbJnQ,u9R0_pvEkl7QGPJYH3j1sg,2011,05,01,0,"Breakfast Special D with French toast is great and all breakfasts inexpensive."
U7NLhaVfOJrHb9XLsZbJnQ,u9R0_pvEkl7QGPJYH3j1sg,2011,09,08,0,"This place makes me feel like I'm in a NJ diner. It's great."
U7NLhaVfOJrHb9XLsZbJnQ,u9R0_pvEkl7QGPJYH3j1sg,2012,05,06,0,"My only complaints: they charge $2 for extra sauce on pasta and they have Yankees stuff up and no Mets stuff"
U7NLhaVfOJrHb9XLsZbJnQ,7dKIMvsTQI6zO-NYdRmrwA,2010,11,16,0,"I dig the Haddock."
U7NLhaVfOJrHb9XLsZbJnQ,7dKIMvsTQI6zO-NYdRmrwA,2010,12,01,0,"Really enjoying their haddock."
U7NLhaVfOJrHb9XLsZbJnQ,7dKIMvsTQI6zO-NYdRmrwA,2010,12,17,0,"I think the haddock is the best fish there."
U7NLhaVfOJrHb9XLsZbJnQ,7dKIMvsTQI6zO-NYdRmrwA,2011,02,10,0,"Good haddock and chips and poker Thursday and Sunday nights at 7pm."
U7NLhaVfOJrHb9XLsZbJnQ,fo0I_-vX1xNsjS2JcnhlMw,2010,11,19,0,"Favorite morning coffee spot"
U7NLhaVfOJrHb9XLsZbJnQ,VrIskBdLuRxS0HsSimJOhA,2012,05,26,0,"This place validates parking better than any other establishment in CityScape."
9d52DhEbJQ1w5LXaZw4nzQ,kHpXJ2vciumu2KhNHg0hYA,2012,07,07,0,"WORST SERVICE EVER!!! Their servers have a bad attitude and aren't attentive at all! Don't bother with this place!"
9d52DhEbJQ1w5LXaZw4nzQ,iIjVO7cLD1UEmIO7G05Ujw,2012,05,13,0,"Love it here!!"
RsfpeUig6vDGT82tphRcyg,kHpXJ2vciumu2KhNHg0hYA,2012,07,07,0,"My vodka soda tastes like water. Lame."
RsfpeUig6vDGT82tphRcyg,jG1jcAeDw0pZTHCNC5kw_w,2012,07,06,0,"Service has been slow but he's friendly. Let's see how the pizza is..."
RsfpeUig6vDGT82tphRcyg,VrIskBdLuRxS0HsSimJOhA,2012,07,07,0,"Drinks are decent and pretty cheap. Staff is good looking and a chill vibe."
eMgePmawAvlktxQakMh6Vw,kHpXJ2vciumu2KhNHg0hYA,2012,07,20,0,"#9."
QtIYPhvYJ3Qr7Io0rbh_5Q,kHpXJ2vciumu2KhNHg0hYA,2012,07,29,0,"Hour and half before the game and this place isn't packed!"
QtIYPhvYJ3Qr7Io0rbh_5Q,8nNB_yG1gzVpbqNH2EBucg,2012,03,20,0,"Great margaritas - wine list isn't great but better than average!  Average beer selection."
QtIYPhvYJ3Qr7Io0rbh_5Q,kUTusjnUPVZUgUJc2GuWuA,2012,10,28,0,"Princess Party Event is too sweet!"
QtIYPhvYJ3Qr7Io0rbh_5Q,hDD6-yk1yuuRIvfdtHsISg,2013,11,15,0,"Very busy at lunch.  Almost like they weren't ready for a Friday lunch."
QtIYPhvYJ3Qr7Io0rbh_5Q,EVbEdWYLE9GDpVG97MGw-w,2011,10,15,0,"Let's see if this visit is any better than last.  Doubting it big time right now..."
QtIYPhvYJ3Qr7Io0rbh_5Q,4p6Wce7Ed707QS2-yQkvZw,2012,09,07,0,"Bar was full - they opened the patio side bar windows for us!  Very thoughtful and hospitable!"
67HwuY1mtttvvnqn9tHU0Q,kHpXJ2vciumu2KhNHg0hYA,2012,08,01,0,"Lunch with the boss"
67HwuY1mtttvvnqn9tHU0Q,ymtJtXwsJUClLNDepV1piQ,2012,06,06,0,"Vendor lunch and learn."
67HwuY1mtttvvnqn9tHU0Q,-9eNGMp8XiygI8t8QFuFWw,2011,12,03,0,"Double date night!"
67HwuY1mtttvvnqn9tHU0Q,yF9G4dJAm94pfnEWzPtPYQ,2014,05,17,0,"Cash only!"
67HwuY1mtttvvnqn9tHU0Q,LBBp51YHui5gvXNSyUcLKg,2013,11,13,0,"Kids eat for $1.50 on Wednesday."
67HwuY1mtttvvnqn9tHU0Q,IbDCaYwFi-e-nhEmH-FYPA,2013,12,15,0,"All day happy hour Sundays on the patio."
67HwuY1mtttvvnqn9tHU0Q,I3STZd5iAvUL9MNLF_DUug,2014,03,05,0,"Love their steak and egg breakfast burrito."
giJKPZbmZofGMS3f4vl5mg,kHpXJ2vciumu2KhNHg0hYA,2012,08,26,0,"Live jazz on Sunday night!"
giJKPZbmZofGMS3f4vl5mg,Zt4ljpwfmBufatNM1zPNcQ,2012,01,18,0,"Chocolate Chip Skillet with Coconut Vanilla Ice Cream is great and big enough to share!"
giJKPZbmZofGMS3f4vl5mg,HaNUXh5nYR0r7FrbFJSHXw,2012,01,20,0,"Wow, just had a really great experience here with Azher in the Personal Care department! She was so helpful!"
C-DenVL7zsnrk4JDKv26DQ,kHpXJ2vciumu2KhNHg0hYA,2012,10,07,0,"Stood here for 20 minutes. Watched a group of guys walk in and be seated immediately. Waitresses and hostesses paid us no attention after greeting us."
yrGIgk5eaWy-eewLNv4KHQ,kHpXJ2vciumu2KhNHg0hYA,2012,12,09,0,"Stopped in for a quick app"
yrGIgk5eaWy-eewLNv4KHQ,g6B5hVt6oZRVO2wR4f0sNw,2014,03,04,0,"It's funny how territorial the parking is with the other businesses around here. I better piss on my spot so I don't get towed."
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,01,09,0,"Got the last table. LSU vs Alabama."
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,06,11,0,"This location used to be a Pizzeria Uno. So they have pizza ovens and make fabulous pizzas."
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,08,13,0,"1/2 price pizza on Sunday and Monday."
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,10,13,0,"Pizza"
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,10,13,1,"Pizza no bueno tonite."
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,12,08,0,"Pizza was awesome tonite. Way better then the ha of ass pizza last month."
yrGIgk5eaWy-eewLNv4KHQ,wEc4JE2NYQr1RnGjGr4q7w,2012,12,21,0,"Great pizza tonite."
yrGIgk5eaWy-eewLNv4KHQ,gxEkxkqQrrK62DJnXxXDLg,2012,09,04,1,"A late dinner tonite."
yrGIgk5eaWy-eewLNv4KHQ,gxEkxkqQrrK62DJnXxXDLg,2015,05,13,0,"Beautiful day for al fresco dining."
yrGIgk5eaWy-eewLNv4KHQ,JrEMvvNR1rUVkAMvPPZYkg,2016,05,17,0,"This place smells so good."
W0ZNXoa93cjnKphZ1C2mpA,kHpXJ2vciumu2KhNHg0hYA,2013,01,12,0,"Yea a pretty good sports bar.  Nice staff and good wings (been there only once).  There's a front bar and a rear bar for overflow."
pL4NhW3rTokFr-CQh3Lzgg,kHpXJ2vciumu2KhNHg0hYA,2013,02,15,0,"Almost Famous Film Festival"
pL4NhW3rTokFr-CQh3Lzgg,3oTVApC-eUzpGjrOVxIr5g,2013,03,22,0,"Omg the food was too good. Ate too much. Now...pain from fullness!"
pL4NhW3rTokFr-CQh3Lzgg,M-ajUawvXeHSqpeM_2UDOg,2012,11,23,0,"Renting an SUV for our family Roadtrip to SEDONA!! Yeah buddy!"
pL4NhW3rTokFr-CQh3Lzgg,DPZBuTuL7w5MVxsCEyQudQ,2013,05,12,0,"I could wander around here for hours"
pL4NhW3rTokFr-CQh3Lzgg,YQFcxE9UXrKc-QuTUu7twQ,2013,05,05,0,"Cinco de Mayo!"
pL4NhW3rTokFr-CQh3Lzgg,WU4wM-uD1INThG6F3sGzCQ,2012,06,28,0,"Suns draft party!"
pL4NhW3rTokFr-CQh3Lzgg,WU4wM-uD1INThG6F3sGzCQ,2013,06,27,0,"Draft party!"
0V4UKz5K_SLzwWxt1WQjSg,kHpXJ2vciumu2KhNHg0hYA,2013,04,05,0,"Lets go Suns?"
yImGZHR1p2RZmkdG9ZXPlg,kHpXJ2vciumu2KhNHg0hYA,2013,10,03,0,"Bland food - ordered the chicken Asian salad. Very disappointing"
dZv5rN0OBhtSrKorY7NIUg,kHpXJ2vciumu2KhNHg0hYA,2014,01,12,0,"Good burgers and excellent shoestring fries"
dZv5rN0OBhtSrKorY7NIUg,4p6Wce7Ed707QS2-yQkvZw,2014,02,20,0,"Great patio"
dZv5rN0OBhtSrKorY7NIUg,wxzG81ZyWpBje_mU4aFLaw,2013,12,23,0,"Will let u no"
dZv5rN0OBhtSrKorY7NIUg,iwzVhM5CirzkNS5wTxwZeA,2013,11,16,0,"Happenin'"
dZv5rN0OBhtSrKorY7NIUg,FmraE2CWt65VRnEqCAqNEg,2013,12,10,0,"Make sure someone takes your order right away!  Weedy after sitting around for 15 minutes or so without even a hint of acknowledgement"
akEFRm7rqlxIANKyTlaTOg,kHpXJ2vciumu2KhNHg0hYA,2014,01,25,0,"Huge bar area!"
akEFRm7rqlxIANKyTlaTOg,6nbmlMVmbifIjrEEbCaA6w,2013,04,20,0,"Try the turkish coffee for $1"
akEFRm7rqlxIANKyTlaTOg,4K5NUsinIgtq-yuxdp2HdA,2013,10,19,0,"Shredded pork tacos are the best."
D2ljL5ejuqpa4f8fnZ1qjw,kHpXJ2vciumu2KhNHg0hYA,2014,02,12,0,"You have to get their fries."
D2ljL5ejuqpa4f8fnZ1qjw,1WHM7EnTMSjteM9UEr86tA,2014,06,12,0,"Yayyyyyy my car is paid off. Weee"
D2ljL5ejuqpa4f8fnZ1qjw,nn4ZkIZTCd7jJhxs-P9tHA,2013,10,17,0,"Lauren is amazing!!!!!! Ask for her :)"
D2ljL5ejuqpa4f8fnZ1qjw,3oTVApC-eUzpGjrOVxIr5g,2014,03,23,0,"Breadddddd. Lolz"
D2ljL5ejuqpa4f8fnZ1qjw,3oTVApC-eUzpGjrOVxIr5g,2015,01,03,2,"My birthday dinnerrr"
D2ljL5ejuqpa4f8fnZ1qjw,5EIJCSrXLHvM2HEoKCejpw,2013,11,30,0,"I come here and go striaght to the gap, marshalls, and the ross. Thats it. Lolz."
D2ljL5ejuqpa4f8fnZ1qjw,3QQEc5QUP-h6LCkUZQEYQw,2014,03,03,0,"Pizzaaaaa"
D2ljL5ejuqpa4f8fnZ1qjw,ErHMVkPstNyefb3ZU_z1Cw,2014,01,01,0,"Oh my word, the Moroccan pizza though"
D2ljL5ejuqpa4f8fnZ1qjw,9vkVY5puIHRfKMgJB4LBnw,2014,06,13,0,"If you don't like/love your job. Don't work here!!!"
D2ljL5ejuqpa4f8fnZ1qjw,fZM_o3kKZ9mR-1pvBeow8A,2014,01,23,0,"Beautiful day, for shopping"
D2ljL5ejuqpa4f8fnZ1qjw,wUPoQpzy_LKWMO_pgBgkBg,2014,06,12,0,"Triooooo pizzookiieeeeeee"
D2ljL5ejuqpa4f8fnZ1qjw,bRZSm_1UQdmU6QWZfO9h6w,2014,04,07,0,"Spicy cha cha"
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2013,10,14,0,"Smh. Got the wrong drink, lady was rude. And the line took forever."
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2014,03,22,0,"Soy chai latte"
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2014,04,08,0,"These girls can run. Hehe :)"
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2014,04,11,0,"Freee one on the house. They mess up my order.. Super friend staff."
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2014,08,21,0,"The kicker yummm"
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2015,03,26,0,"It's too early to be chippy here. Ahhh"
D2ljL5ejuqpa4f8fnZ1qjw,fo0I_-vX1xNsjS2JcnhlMw,2015,06,22,0,"I probably need 5 soy chai in this crazy weather"
D2ljL5ejuqpa4f8fnZ1qjw,j0_DUr3vBXY-JP-b0bf93A,2013,12,13,0,"Love the red chandelier"
D2ljL5ejuqpa4f8fnZ1qjw,j0_DUr3vBXY-JP-b0bf93A,2014,02,21,0,"Got me a cartel mug. Haha I feel like a gangster :)"
D2ljL5ejuqpa4f8fnZ1qjw,iwzVhM5CirzkNS5wTxwZeA,2013,12,29,0,"Passed by here earlier. Omg. It smell so good. Cannot wait try this place."
D2ljL5ejuqpa4f8fnZ1qjw,_JZ7hXqOZ_MngjPWFgER0w,2014,01,10,0,"Dj, heyyyyyyy"
D2ljL5ejuqpa4f8fnZ1qjw,_mg5bYknpZgaWSfjQVmrJQ,2014,03,01,0,"The signature with mushroom pizza"
XZezdXzfjiOU5pcw9V5FYA,kHpXJ2vciumu2KhNHg0hYA,2014,02,16,0,"Diablo rojo"
-AkZkFH_md2-2kaSsvgrkg,kHpXJ2vciumu2KhNHg0hYA,2014,04,21,0,"Be patient, service was slow waitress was fine but it took forever to get the food. And, be mindful when ordering burgers you have to ask for lettuce and tomatoes."
-AkZkFH_md2-2kaSsvgrkg,HwEDsb1xtRBTuFwATTRjpA,2014,03,30,0,"Not one of my choices for a salad tried the luau salad not again"
-AkZkFH_md2-2kaSsvgrkg,8nNB_yG1gzVpbqNH2EBucg,2014,03,21,0,"Bring an appetite for a Nuevo flair of Mexican food"
-AkZkFH_md2-2kaSsvgrkg,4p6Wce7Ed707QS2-yQkvZw,2014,08,11,0,"They really need a lunch menu and with that they need to do some marketing around that!"
-AkZkFH_md2-2kaSsvgrkg,82I9SSilxh3zL8F1UQ45Xw,2014,10,07,0,"Good food! Good atmosphere! If you live or work in the area should be worth a visit! Good beers good burgers!"
-AkZkFH_md2-2kaSsvgrkg,82I9SSilxh3zL8F1UQ45Xw,2014,10,10,0,"Weekdays lunch! They have a nice lunch selection."
-AkZkFH_md2-2kaSsvgrkg,82I9SSilxh3zL8F1UQ45Xw,2014,10,28,0,"If in the area lunch time stop in - lots of TVS bring a group lots of tables that can make a large table if needed. The beer is brewed in house; it's not your Father's JAX, SCHLITZ, OR ANY OF THE OTHER BEER THAT WERE THE BEER OF THE TIME (PEARL, etc)."
-AkZkFH_md2-2kaSsvgrkg,82I9SSilxh3zL8F1UQ45Xw,2014,11,19,0,"No tip today!"
4wzsh9D8v3-z8YzTcUqErg,kHpXJ2vciumu2KhNHg0hYA,2014,08,26,0,"Happy hour is from 4-7"
ZcwLnR_VGfgLmuJ_7tnAjQ,kHpXJ2vciumu2KhNHg0hYA,2015,10,18,0,"If you're coming with a large party, reserve the Cotton Club in advance!"
43zyz08tPXuHkhxMavXG0A,kHpXJ2vciumu2KhNHg0hYA,2016,06,13,0,"Lots of tv's, so great place to watch the game."
dV1nkXt8TeOYx0ou-Cw6Og,kHpXJ2vciumu2KhNHg0hYA,2016,10,28,0,"It's a sports bar. Nothing fancy."
dV1nkXt8TeOYx0ou-Cw6Og,c4KXpCou6HBOgfKp2z2_hw,2014,08,16,0,"Brought a group of 10 in after a club soccer game on a Saturday morning. Seated us right away, had a fantastic breakfast/brunch! 'Bacon Bloody Mary'. Do I really need to say any more?  Excellent service, red velvet waffles, crazy good omelets!!"
djP46l4v0TQTqhLa-ZB1xw,1QJFpZxLbHbXSKohWp9uIA,2014,08,16,0,"Don't pick too soon from this menu"
djP46l4v0TQTqhLa-ZB1xw,1QJFpZxLbHbXSKohWp9uIA,2015,03,14,0,"Two crappy rude experiences with regulars at the bar."
djP46l4v0TQTqhLa-ZB1xw,GNi0IjmB5RYOFHxcb_f2qw,2014,08,15,0,"Best beer place ever"
djP46l4v0TQTqhLa-ZB1xw,Wnq5to0-jXyh0-_jRZ6VOQ,2014,06,13,0,"Try the cornbread"
djP46l4v0TQTqhLa-ZB1xw,Wnq5to0-jXyh0-_jRZ6VOQ,2015,04,10,0,"Happy hour z style"
djP46l4v0TQTqhLa-ZB1xw,Wnq5to0-jXyh0-_jRZ6VOQ,2016,08,19,0,"Try the salafs"
djP46l4v0TQTqhLa-ZB1xw,YQFcxE9UXrKc-QuTUu7twQ,2014,09,12,0,"Great happy hour"
djP46l4v0TQTqhLa-ZB1xw,YQFcxE9UXrKc-QuTUu7twQ,2015,12,13,0,"Good wings."
djP46l4v0TQTqhLa-ZB1xw,YQFcxE9UXrKc-QuTUu7twQ,2016,01,22,0,"Wings. Beer"
