business_id,attribute,value
rkqTVzTkLaWSUybaWUMIdA,WiFi,"no"
ndTgznMYNe0n26VqzecEKQ,BusinessAcceptsBitcoin,"False"
ndTgznMYNe0n26VqzecEKQ,BusinessAcceptsCreditCards,"True"
wrhPNdPh0FfSv3DMS0obhw,BikeParking,"True"
wrhPNdPh0FfSv3DMS0obhw,BusinessAcceptsCreditCards,"True"
wrhPNdPh0FfSv3DMS0obhw,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
wrhPNdPh0FfSv3DMS0obhw,DogsAllowed,"False"
wrhPNdPh0FfSv3DMS0obhw,GoodForKids,"True"
wrhPNdPh0FfSv3DMS0obhw,WheelchairAccessible,"True"
4p6Wce7Ed707QS2-yQkvZw,Alcohol,"full_bar"
4p6Wce7Ed707QS2-yQkvZw,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
4p6Wce7Ed707QS2-yQkvZw,BikeParking,"True"
4p6Wce7Ed707QS2-yQkvZw,BusinessAcceptsCreditCards,"True"
4p6Wce7Ed707QS2-yQkvZw,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
4p6Wce7Ed707QS2-yQkvZw,Caters,"False"
4p6Wce7Ed707QS2-yQkvZw,GoodForKids,"True"
4p6Wce7Ed707QS2-yQkvZw,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
4p6Wce7Ed707QS2-yQkvZw,HasTV,"True"
4p6Wce7Ed707QS2-yQkvZw,NoiseLevel,"average"
4p6Wce7Ed707QS2-yQkvZw,OutdoorSeating,"True"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsAttire,"casual"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsDelivery,"False"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsGoodForGroups,"True"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsPriceRange2,"2"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsReservations,"True"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsTableService,"True"
4p6Wce7Ed707QS2-yQkvZw,RestaurantsTakeOut,"True"
4p6Wce7Ed707QS2-yQkvZw,WiFi,"free"
RPO5ISR18Xllgk9ahdPepA,Alcohol,"full_bar"
RPO5ISR18Xllgk9ahdPepA,Ambience,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
RPO5ISR18Xllgk9ahdPepA,BikeParking,"False"
RPO5ISR18Xllgk9ahdPepA,BusinessAcceptsCreditCards,"True"
RPO5ISR18Xllgk9ahdPepA,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
RPO5ISR18Xllgk9ahdPepA,Caters,"False"
RPO5ISR18Xllgk9ahdPepA,GoodForKids,"False"
RPO5ISR18Xllgk9ahdPepA,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
RPO5ISR18Xllgk9ahdPepA,HasTV,"True"
RPO5ISR18Xllgk9ahdPepA,NoiseLevel,"average"
RPO5ISR18Xllgk9ahdPepA,OutdoorSeating,"False"
RPO5ISR18Xllgk9ahdPepA,RestaurantsAttire,"dressy"
RPO5ISR18Xllgk9ahdPepA,RestaurantsDelivery,"False"
RPO5ISR18Xllgk9ahdPepA,RestaurantsGoodForGroups,"True"
RPO5ISR18Xllgk9ahdPepA,RestaurantsPriceRange2,"3"
RPO5ISR18Xllgk9ahdPepA,RestaurantsReservations,"True"
RPO5ISR18Xllgk9ahdPepA,RestaurantsTableService,"True"
RPO5ISR18Xllgk9ahdPepA,RestaurantsTakeOut,"True"
RPO5ISR18Xllgk9ahdPepA,WheelchairAccessible,"True"
RPO5ISR18Xllgk9ahdPepA,WiFi,"no"
RPO5ISR18Xllgk9ahdPepA,GoodForDancing,"False"
RPO5ISR18Xllgk9ahdPepA,Smoking,"no"
RPO5ISR18Xllgk9ahdPepA,Music,"{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"
RPO5ISR18Xllgk9ahdPepA,CoatCheck,"False"
VxRlBe2wjtycFWSZm1orTA,Alcohol,"full_bar"
VxRlBe2wjtycFWSZm1orTA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
VxRlBe2wjtycFWSZm1orTA,BestNights,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': True}"
VxRlBe2wjtycFWSZm1orTA,BikeParking,"True"
VxRlBe2wjtycFWSZm1orTA,BusinessAcceptsCreditCards,"True"
VxRlBe2wjtycFWSZm1orTA,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
VxRlBe2wjtycFWSZm1orTA,Caters,"True"
VxRlBe2wjtycFWSZm1orTA,CoatCheck,"False"
VxRlBe2wjtycFWSZm1orTA,DogsAllowed,"False"
VxRlBe2wjtycFWSZm1orTA,GoodForDancing,"False"
VxRlBe2wjtycFWSZm1orTA,GoodForKids,"False"
VxRlBe2wjtycFWSZm1orTA,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
VxRlBe2wjtycFWSZm1orTA,HappyHour,"True"
VxRlBe2wjtycFWSZm1orTA,HasTV,"True"
VxRlBe2wjtycFWSZm1orTA,Music,"{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"
VxRlBe2wjtycFWSZm1orTA,NoiseLevel,"average"
VxRlBe2wjtycFWSZm1orTA,OutdoorSeating,"False"
VxRlBe2wjtycFWSZm1orTA,RestaurantsAttire,"casual"
VxRlBe2wjtycFWSZm1orTA,RestaurantsDelivery,"False"
VxRlBe2wjtycFWSZm1orTA,RestaurantsGoodForGroups,"True"
VxRlBe2wjtycFWSZm1orTA,RestaurantsPriceRange2,"2"
VxRlBe2wjtycFWSZm1orTA,RestaurantsReservations,"False"
VxRlBe2wjtycFWSZm1orTA,RestaurantsTableService,"True"
VxRlBe2wjtycFWSZm1orTA,RestaurantsTakeOut,"True"
VxRlBe2wjtycFWSZm1orTA,Smoking,"no"
VxRlBe2wjtycFWSZm1orTA,WheelchairAccessible,"True"
VxRlBe2wjtycFWSZm1orTA,WiFi,"free"
TyZnv8aX1OJfBKoyuYgZLQ,Alcohol,"full_bar"
TyZnv8aX1OJfBKoyuYgZLQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
TyZnv8aX1OJfBKoyuYgZLQ,BestNights,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"
TyZnv8aX1OJfBKoyuYgZLQ,BikeParking,"True"
TyZnv8aX1OJfBKoyuYgZLQ,BusinessAcceptsCreditCards,"True"
TyZnv8aX1OJfBKoyuYgZLQ,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
TyZnv8aX1OJfBKoyuYgZLQ,Caters,"True"
TyZnv8aX1OJfBKoyuYgZLQ,CoatCheck,"False"
TyZnv8aX1OJfBKoyuYgZLQ,DriveThru,"False"
TyZnv8aX1OJfBKoyuYgZLQ,GoodForDancing,"False"
TyZnv8aX1OJfBKoyuYgZLQ,GoodForKids,"True"
TyZnv8aX1OJfBKoyuYgZLQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
TyZnv8aX1OJfBKoyuYgZLQ,HappyHour,"True"
TyZnv8aX1OJfBKoyuYgZLQ,HasTV,"True"
TyZnv8aX1OJfBKoyuYgZLQ,NoiseLevel,"average"
TyZnv8aX1OJfBKoyuYgZLQ,OutdoorSeating,"True"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsAttire,"casual"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsDelivery,"False"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsGoodForGroups,"True"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsPriceRange2,"2"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsReservations,"True"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsTableService,"True"
TyZnv8aX1OJfBKoyuYgZLQ,RestaurantsTakeOut,"True"
TyZnv8aX1OJfBKoyuYgZLQ,Smoking,"outdoor"
TyZnv8aX1OJfBKoyuYgZLQ,WheelchairAccessible,"True"
TyZnv8aX1OJfBKoyuYgZLQ,WiFi,"free"
TyZnv8aX1OJfBKoyuYgZLQ,Music,"{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"
Ipkl7KtlqxCe8bMMkwHwPQ,Alcohol,"none"
Ipkl7KtlqxCe8bMMkwHwPQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
Ipkl7KtlqxCe8bMMkwHwPQ,BikeParking,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,BusinessAcceptsCreditCards,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
Ipkl7KtlqxCe8bMMkwHwPQ,Caters,"False"
Ipkl7KtlqxCe8bMMkwHwPQ,GoodForKids,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,HasTV,"False"
Ipkl7KtlqxCe8bMMkwHwPQ,NoiseLevel,"average"
Ipkl7KtlqxCe8bMMkwHwPQ,OutdoorSeating,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsAttire,"casual"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsDelivery,"False"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsGoodForGroups,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsPriceRange2,"1"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsReservations,"False"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsTableService,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,RestaurantsTakeOut,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,WheelchairAccessible,"True"
Ipkl7KtlqxCe8bMMkwHwPQ,WiFi,"free"
Ipkl7KtlqxCe8bMMkwHwPQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
kZspuWnM0Y-Losvk2Rl0lA,Alcohol,"beer_and_wine"
kZspuWnM0Y-Losvk2Rl0lA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
kZspuWnM0Y-Losvk2Rl0lA,BikeParking,"True"
kZspuWnM0Y-Losvk2Rl0lA,BusinessAcceptsCreditCards,"True"
kZspuWnM0Y-Losvk2Rl0lA,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
kZspuWnM0Y-Losvk2Rl0lA,Caters,"False"
kZspuWnM0Y-Losvk2Rl0lA,DriveThru,"False"
kZspuWnM0Y-Losvk2Rl0lA,GoodForKids,"True"
kZspuWnM0Y-Losvk2Rl0lA,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
kZspuWnM0Y-Losvk2Rl0lA,HasTV,"True"
kZspuWnM0Y-Losvk2Rl0lA,NoiseLevel,"average"
kZspuWnM0Y-Losvk2Rl0lA,OutdoorSeating,"True"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsAttire,"casual"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsDelivery,"True"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsGoodForGroups,"True"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsPriceRange2,"2"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsReservations,"False"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsTableService,"False"
kZspuWnM0Y-Losvk2Rl0lA,RestaurantsTakeOut,"True"
kZspuWnM0Y-Losvk2Rl0lA,WiFi,"free"
OYHpqY6-3C-wXR-uPbHhwA,Alcohol,"none"
OYHpqY6-3C-wXR-uPbHhwA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
OYHpqY6-3C-wXR-uPbHhwA,BikeParking,"True"
OYHpqY6-3C-wXR-uPbHhwA,BusinessAcceptsCreditCards,"True"
OYHpqY6-3C-wXR-uPbHhwA,Caters,"True"
OYHpqY6-3C-wXR-uPbHhwA,DriveThru,"False"
OYHpqY6-3C-wXR-uPbHhwA,GoodForKids,"True"
OYHpqY6-3C-wXR-uPbHhwA,GoodForMeal,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
OYHpqY6-3C-wXR-uPbHhwA,HasTV,"True"
OYHpqY6-3C-wXR-uPbHhwA,NoiseLevel,"quiet"
OYHpqY6-3C-wXR-uPbHhwA,OutdoorSeating,"True"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsAttire,"casual"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsDelivery,"False"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsGoodForGroups,"False"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsPriceRange2,"2"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsReservations,"False"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsTableService,"True"
OYHpqY6-3C-wXR-uPbHhwA,RestaurantsTakeOut,"True"
OYHpqY6-3C-wXR-uPbHhwA,WiFi,"free"
OYHpqY6-3C-wXR-uPbHhwA,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
DPZBuTuL7w5MVxsCEyQudQ,BikeParking,"True"
DPZBuTuL7w5MVxsCEyQudQ,BusinessAcceptsCreditCards,"True"
DPZBuTuL7w5MVxsCEyQudQ,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
DPZBuTuL7w5MVxsCEyQudQ,DogsAllowed,"False"
DPZBuTuL7w5MVxsCEyQudQ,RestaurantsPriceRange2,"2"
DPZBuTuL7w5MVxsCEyQudQ,WheelchairAccessible,"True"
VzSUgIOcyO7JmTwYDnyivQ,Alcohol,"full_bar"
VzSUgIOcyO7JmTwYDnyivQ,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
VzSUgIOcyO7JmTwYDnyivQ,BYOB,"False"
VzSUgIOcyO7JmTwYDnyivQ,BYOBCorkage,"yes_free"
VzSUgIOcyO7JmTwYDnyivQ,BikeParking,"True"
VzSUgIOcyO7JmTwYDnyivQ,BusinessAcceptsCreditCards,"True"
VzSUgIOcyO7JmTwYDnyivQ,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
VzSUgIOcyO7JmTwYDnyivQ,Caters,"True"
VzSUgIOcyO7JmTwYDnyivQ,Corkage,"False"
VzSUgIOcyO7JmTwYDnyivQ,DogsAllowed,"False"
VzSUgIOcyO7JmTwYDnyivQ,GoodForKids,"True"
VzSUgIOcyO7JmTwYDnyivQ,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
VzSUgIOcyO7JmTwYDnyivQ,HasTV,"True"
VzSUgIOcyO7JmTwYDnyivQ,NoiseLevel,"average"
VzSUgIOcyO7JmTwYDnyivQ,OutdoorSeating,"False"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsAttire,"casual"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsDelivery,"False"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsGoodForGroups,"True"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsPriceRange2,"2"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsReservations,"True"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsTableService,"True"
VzSUgIOcyO7JmTwYDnyivQ,RestaurantsTakeOut,"True"
VzSUgIOcyO7JmTwYDnyivQ,WheelchairAccessible,"True"
VzSUgIOcyO7JmTwYDnyivQ,WiFi,"no"
l694_5M7NF-5GDxfH2dCNg,BusinessAcceptsCreditCards,"True"
s2I_Ni76bjJNK9yG60iD-Q,Alcohol,"full_bar"
s2I_Ni76bjJNK9yG60iD-Q,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
s2I_Ni76bjJNK9yG60iD-Q,BikeParking,"True"
s2I_Ni76bjJNK9yG60iD-Q,BusinessAcceptsCreditCards,"True"
s2I_Ni76bjJNK9yG60iD-Q,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
s2I_Ni76bjJNK9yG60iD-Q,ByAppointmentOnly,"False"
s2I_Ni76bjJNK9yG60iD-Q,Caters,"True"
s2I_Ni76bjJNK9yG60iD-Q,GoodForKids,"True"
s2I_Ni76bjJNK9yG60iD-Q,GoodForMeal,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"
s2I_Ni76bjJNK9yG60iD-Q,HasTV,"False"
s2I_Ni76bjJNK9yG60iD-Q,NoiseLevel,"average"
s2I_Ni76bjJNK9yG60iD-Q,OutdoorSeating,"False"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsAttire,"casual"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsDelivery,"True"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsGoodForGroups,"True"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsPriceRange2,"2"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsReservations,"False"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsTableService,"True"
s2I_Ni76bjJNK9yG60iD-Q,RestaurantsTakeOut,"True"
s2I_Ni76bjJNK9yG60iD-Q,WheelchairAccessible,"False"
s2I_Ni76bjJNK9yG60iD-Q,WiFi,"free"
mygLP5-SCnQwIev6LU9gWg,Alcohol,"none"
mygLP5-SCnQwIev6LU9gWg,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
mygLP5-SCnQwIev6LU9gWg,BikeParking,"True"
mygLP5-SCnQwIev6LU9gWg,BusinessAcceptsCreditCards,"True"
mygLP5-SCnQwIev6LU9gWg,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
mygLP5-SCnQwIev6LU9gWg,Caters,"True"
mygLP5-SCnQwIev6LU9gWg,GoodForKids,"True"
mygLP5-SCnQwIev6LU9gWg,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
mygLP5-SCnQwIev6LU9gWg,HasTV,"True"
mygLP5-SCnQwIev6LU9gWg,NoiseLevel,"average"
mygLP5-SCnQwIev6LU9gWg,OutdoorSeating,"True"
mygLP5-SCnQwIev6LU9gWg,RestaurantsAttire,"casual"
mygLP5-SCnQwIev6LU9gWg,RestaurantsDelivery,"False"
mygLP5-SCnQwIev6LU9gWg,RestaurantsGoodForGroups,"True"
mygLP5-SCnQwIev6LU9gWg,RestaurantsPriceRange2,"1"
mygLP5-SCnQwIev6LU9gWg,RestaurantsReservations,"False"
mygLP5-SCnQwIev6LU9gWg,RestaurantsTableService,"False"
mygLP5-SCnQwIev6LU9gWg,RestaurantsTakeOut,"True"
mygLP5-SCnQwIev6LU9gWg,WheelchairAccessible,"True"
mygLP5-SCnQwIev6LU9gWg,WiFi,"free"
7qo6rqDjlHds8ObxzxBD4A,Alcohol,"beer_and_wine"
7qo6rqDjlHds8ObxzxBD4A,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
7qo6rqDjlHds8ObxzxBD4A,BikeParking,"True"
7qo6rqDjlHds8ObxzxBD4A,BusinessAcceptsCreditCards,"True"
7qo6rqDjlHds8ObxzxBD4A,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
7qo6rqDjlHds8ObxzxBD4A,Caters,"True"
7qo6rqDjlHds8ObxzxBD4A,GoodForKids,"True"
7qo6rqDjlHds8ObxzxBD4A,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
7qo6rqDjlHds8ObxzxBD4A,HasTV,"True"
7qo6rqDjlHds8ObxzxBD4A,NoiseLevel,"average"
7qo6rqDjlHds8ObxzxBD4A,OutdoorSeating,"True"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsAttire,"casual"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsDelivery,"True"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsGoodForGroups,"True"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsPriceRange2,"2"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsReservations,"True"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsTableService,"True"
7qo6rqDjlHds8ObxzxBD4A,RestaurantsTakeOut,"True"
7qo6rqDjlHds8ObxzxBD4A,WiFi,"no"
ues2rFe_hbRC7s232PX5QA,Alcohol,"full_bar"
ues2rFe_hbRC7s232PX5QA,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
ues2rFe_hbRC7s232PX5QA,BYOB,"False"
ues2rFe_hbRC7s232PX5QA,BYOBCorkage,"yes_free"
ues2rFe_hbRC7s232PX5QA,BestNights,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': False}"
ues2rFe_hbRC7s232PX5QA,BikeParking,"True"
ues2rFe_hbRC7s232PX5QA,BusinessAcceptsCreditCards,"True"
ues2rFe_hbRC7s232PX5QA,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
ues2rFe_hbRC7s232PX5QA,Caters,"False"
ues2rFe_hbRC7s232PX5QA,CoatCheck,"False"
ues2rFe_hbRC7s232PX5QA,Corkage,"False"
ues2rFe_hbRC7s232PX5QA,GoodForDancing,"False"
ues2rFe_hbRC7s232PX5QA,GoodForKids,"False"
ues2rFe_hbRC7s232PX5QA,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
ues2rFe_hbRC7s232PX5QA,HappyHour,"True"
ues2rFe_hbRC7s232PX5QA,HasTV,"True"
ues2rFe_hbRC7s232PX5QA,Music,"{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"
ues2rFe_hbRC7s232PX5QA,NoiseLevel,"average"
ues2rFe_hbRC7s232PX5QA,OutdoorSeating,"True"
ues2rFe_hbRC7s232PX5QA,RestaurantsAttire,"casual"
ues2rFe_hbRC7s232PX5QA,RestaurantsDelivery,"False"
ues2rFe_hbRC7s232PX5QA,RestaurantsGoodForGroups,"True"
ues2rFe_hbRC7s232PX5QA,RestaurantsPriceRange2,"2"
ues2rFe_hbRC7s232PX5QA,RestaurantsReservations,"True"
ues2rFe_hbRC7s232PX5QA,RestaurantsTableService,"True"
ues2rFe_hbRC7s232PX5QA,RestaurantsTakeOut,"True"
ues2rFe_hbRC7s232PX5QA,Smoking,"no"
ues2rFe_hbRC7s232PX5QA,WheelchairAccessible,"True"
ues2rFe_hbRC7s232PX5QA,WiFi,"free"
oa52t2Nfb7sOCqJE5M5hzg,Alcohol,"full_bar"
oa52t2Nfb7sOCqJE5M5hzg,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"
oa52t2Nfb7sOCqJE5M5hzg,BikeParking,"True"
oa52t2Nfb7sOCqJE5M5hzg,BusinessAcceptsCreditCards,"True"
oa52t2Nfb7sOCqJE5M5hzg,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
oa52t2Nfb7sOCqJE5M5hzg,Caters,"False"
oa52t2Nfb7sOCqJE5M5hzg,GoodForKids,"True"
oa52t2Nfb7sOCqJE5M5hzg,HasTV,"True"
oa52t2Nfb7sOCqJE5M5hzg,NoiseLevel,"average"
oa52t2Nfb7sOCqJE5M5hzg,OutdoorSeating,"True"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsAttire,"casual"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsDelivery,"False"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsGoodForGroups,"True"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsPriceRange2,"2"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsReservations,"True"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsTableService,"True"
oa52t2Nfb7sOCqJE5M5hzg,RestaurantsTakeOut,"True"
oa52t2Nfb7sOCqJE5M5hzg,WiFi,"free"
oa52t2Nfb7sOCqJE5M5hzg,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
pSMK_FtULKiU-iuh7SMKwg,Alcohol,"none"
pSMK_FtULKiU-iuh7SMKwg,Ambience,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
pSMK_FtULKiU-iuh7SMKwg,BikeParking,"True"
pSMK_FtULKiU-iuh7SMKwg,BusinessAcceptsCreditCards,"True"
pSMK_FtULKiU-iuh7SMKwg,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"
pSMK_FtULKiU-iuh7SMKwg,Caters,"False"
pSMK_FtULKiU-iuh7SMKwg,DriveThru,"False"
pSMK_FtULKiU-iuh7SMKwg,GoodForKids,"True"
pSMK_FtULKiU-iuh7SMKwg,GoodForMeal,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
pSMK_FtULKiU-iuh7SMKwg,HasTV,"False"
pSMK_FtULKiU-iuh7SMKwg,NoiseLevel,"average"
pSMK_FtULKiU-iuh7SMKwg,OutdoorSeating,"False"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsAttire,"casual"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsDelivery,"False"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsGoodForGroups,"True"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsPriceRange2,"2"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsReservations,"False"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsTableService,"False"
pSMK_FtULKiU-iuh7SMKwg,RestaurantsTakeOut,"True"
pSMK_FtULKiU-iuh7SMKwg,WiFi,"free"
6oKZoCI_0ePyzfRqSFMBig,Alcohol,"full_bar"
